LeftPosition,RightPosition,LeftVelocity,RightVelocity,LeftAcceleration,RightAcceleration,Heading
-117.04986931064688,-106.90234803312,-61.488685971332714,-99.92435353005907,179.9382712922656,220.06172870773452,333.0735232715307
-117.66073258867249,-107.90178447651782,-61.08632780256084,-99.94364433978163,23.731119052382258,-23.73111905238223,334.08036257717447
-118.2682406792669,-108.90144961867986,-60.75080905944007,-99.96651421620497,19.64955379276049,-19.649553792760496,335.0972390767673
-118.87304205421822,-109.90128885683563,-60.480137495132716,-99.98392381557753,15.328997946395273,-15.32899794639524,336.1224190307094
-119.47581723651498,-110.90124541775191,-60.27751822967691,-99.995656091628,10.788728631730216,-10.788728631730212,337.15409299229464
-120.07717477183071,-111.90109156584055,-60.135753531572604,-99.98461480886293,6.04888724922585,-6.0488872492258645,338.1903313202275
-120.67803926464639,-112.90107857631202,-60.086449281567155,-99.99870104714688,1.1399312054913144,-1.139931205491317,339.2291633529626
-121.2790996346854,-113.9010244911347,-60.10603700390128,-99.99459148226897,-3.917572358615677,3.917572358615686,340.2684992851562
-121.88112125809356,-114.90083855334413,-60.202162340816784,-99.98140622094266,-9.093531790595463,9.093531790595467,341.3061242404811
-122.48490136908121,-115.90045277933638,-60.378011098766194,-99.96142259922408,-14.359281321398758,14.35928132139879,342.3398506843004
-123.09160260527159,-116.900376723146,-60.670123619037454,-99.99239438096232,-19.709132574503748,19.70913257450372,343.36748094590894
-123.70178991461266,-117.9001109095738,-61.018730934107666,-99.97341864278003,-25.08336176742337,25.083361767423376,344.3867868463386
-124.3162923746589,-118.89957803504868,-61.45024600462354,-99.94671254748827,-30.467186937002527,30.46718693700252,345.3954664263496
-124.93594285283352,-119.89869652334289,-61.96504781746198,-99.911848829421,-35.8355287964216,35.835528796421585,346.391214686369
-125.56186632467929,-120.89784474358825,-62.592347184576916,-99.91482202453591,-195.27080881425525,-204.7291911857447,347.371709069906
-126.19519066564783,-121.89738588112102,-63.33243409685365,-99.9541137532772,-46.567973837236266,46.567973837236266,348.33469441632803
-126.8362620766304,-122.89644572363127,-64.10714109825815,-99.90598425102482,-51.79760916484572,51.7976091648457,349.27776916461767
-127.4671221976644,-123.86624840539176,-63.08601210339923,-96.98026817604885,103.99793453504773,296.00206546495224,350.1854661061582
-128.08757675617784,-124.8064566496728,-62.04545585134458,-94.02082442810338,104.2309252759441,295.7690747240558,351.0431952368205
-128.69756867653817,-125.71712753210696,-60.99919203603156,-91.06708824341644,105.12448367278353,294.87551632721653,351.8510693070128
-129.29697925372554,-126.59837975771407,-59.94105771873657,-88.12522256071125,106.59043516384463,293.4095648361553,352.60954924688275
-129.8856368120667,-127.45038500216738,-58.865755834117394,-85.20052444533054,108.5445905973613,291.4554094026388,353.31939737040756
-130.46332483417197,-128.2733597828566,-57.76880221052657,-82.29747806892122,110.9084839573046,289.0915160426954,353.9816282177538
